,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,zipcode,Age_of_House,Years_last_renovation,basement,biggerliving,biggerlot,distance_from_a_city,distance_from_airport
3800,2014-07-28,346950.0,-0.37865176564791464,-0.4223868376902506,-0.029388684014439462,0.5749011577801234,1.0,0.0,0.0,3,-0.5168444600714883,98155,0.39996843236960516,0.4661333787789006,0,0,1,0.3960747357046872,1.3925425256641677
3801,2014-09-17,330000.0,-0.37865176564791464,-1.5063464572535077,-0.0013227577126543684,-0.26539947769408906,2.0,0.0,0.0,3,-1.4825112838297712,98108,1.3111710526546825,1.3565440511010867,1,1,1,-0.7608516914737049,-1.0577603955237742
3802,2014-07-31,325000.0,-0.37865176564791464,-1.5063464572535077,-0.6797888225737408,0.20545026891937368,1.0,0.0,0.0,3,-0.5168444600714883,98177,0.6572113162619351,0.719083273786373,0,0,0,0.46542353706886846,1.4881351776539753
3803,2014-06-23,649950.0,-0.37865176564791464,0.6615727818730066,-0.5293286510978031,-2.229638367767653,2.0,0.0,0.0,3,1.4144891874450773,98119,-1.9361049996167963,-1.9157642663526062,1,0,0,-1.2781178782248943,0.24882662588984159
3804,2014-08-25,316000.0,-0.37865176564791464,-1.5063464572535077,-1.1990513844666528,0.02653765543189221,1.5,0.0,0.0,4,-1.4825112838297712,98133,0.9731673086537052,1.0280177859578827,0,0,1,0.08276732330675046,1.1445407510466383
3805,2014-06-17,386000.0,-1.5491660092228374,0.6615727818730066,-0.33884015411048257,-1.061477690360523,2.0,0.0,0.0,3,0.4488223636867945,98065,-1.4613653248118197,-1.4148751203338525,0,0,1,1.2220677050727204,1.2194845446725922
3806,2015-04-08,535000.0,-1.5491660092228374,-0.4223868376902506,0.6130371947182012,0.04109653783091215,1.0,0.0,0.0,3,-0.5168444600714883,98188,-0.2244307120692002,-0.15384395409559481,1,1,0,0.7569943485060923,-2.2697685923980457
3807,2015-03-25,600000.0,-0.37865176564791464,1.3842125282485114,-0.4968109038710039,-1.852300300024598,3.0,0.0,0.0,3,-0.5168444600714883,98115,-1.1564585419994864,-1.0989813643545028,0,0,1,-0.6515050215141401,0.6067321141594719
3809,2014-09-26,167000.0,-0.37865176564791464,-0.06106696450249818,-0.4968109038710039,0.07254871691497039,1.0,0.0,0.0,3,-0.5168444600714883,98166,0.7922295834690627,0.8513283669223242,0,0,0,0.22108178199086678,-1.9181948547987513
3810,2014-12-15,430000.0,-0.37865176564791464,-1.5063464572535077,-0.1585896982125837,-0.512189212544244,1.0,0.0,0.0,3,0.4488223636867945,98118,0.7118386344310368,0.7726304341697179,0,1,0,-0.8268314971188431,-0.8360770828580633
3811,2014-08-21,688000.0,0.791862477927008,2.829492020999521,2.20212077641368,0.3633530163528897,2.0,0.0,0.0,3,1.4144891874450773,98065,-1.395717795826644,-1.3465226381183732,0,1,1,1.0971828817333023,1.2284601462659681
3814,2014-12-01,250000.0,-0.37865176564791464,-1.5063464572535077,-1.3436738490686393,2.5375862240340634,1.0,0.0,0.0,3,-0.5168444600714883,98030,0.4879299605228804,0.552777456429822,0,0,1,1.3297524042149906,-0.8328243702033169
3815,2015-04-10,402500.0,-0.37865176564791464,-1.5063464572535077,-0.8919598462152368,-0.7573118825025188,1.5,0.0,0.0,3,-0.5168444600714883,98118,1.3572009769161024,1.401135228128281,0,1,0,-0.6743382095570992,-1.0195414658273978
3816,2014-12-16,432500.0,-0.37865176564791464,0.6615727818730066,0.6829887967365589,-0.12183123633354472,1.0,0.0,0.0,3,0.4488223636867945,98034,-0.08136080566884007,-0.010975295853078368,1,1,0,-0.00663406192536384,1.178038579899676
3817,2014-08-14,485000.0,1.9623767215019305,-0.4223868376902506,0.7629647925806015,0.9003964465039234,1.0,0.0,0.0,3,-0.5168444600714883,98028,0.12049470868383606,0.18974982305153168,1,1,1,0.2464879685842227,1.3323911043948753
3819,2014-05-15,455000.0,-0.37865176564791464,0.6615727818730066,0.026518067082514755,0.05262432077429096,1.0,0.0,0.0,3,0.4488223636867945,98034,-0.15196145801086583,-0.08141243561426188,1,0,0,-0.0003678844881296512,1.162845519528407
3820,2014-12-29,459500.0,0.791862477927008,0.6615727818730066,0.28053248902454575,0.3146409360200398,1.0,0.0,0.0,4,-0.5168444600714883,98155,0.021325184863360568,0.0912559638106104,1,1,0,0.5302086677928406,1.532501809067739
3821,2014-12-12,371000.0,0.791862477927008,-0.4223868376902506,-0.35430481900079064,0.6157453320422847,1.0,0.0,0.0,3,-0.5168444600714883,98034,0.24781318663842675,0.31587240651851123,0,0,0,0.02121789273547471,1.2229883387755978
3822,2015-02-20,289500.0,-0.37865176564791464,0.3002529086852542,0.3571106788571468,-0.9773314440644691,2.0,0.0,0.0,3,-0.5168444600714883,98092,-1.1013945963562313,-1.0423381344331244,0,0,0,1.5063482263810926,-0.5648641520958159
3823,2014-10-21,395000.0,-0.37865176564791464,2.106852274624016,-0.6120599305226962,-2.3495243223515434,2.0,0.0,0.0,3,0.4488223636867945,98199,-1.395717795826644,-1.3465226381183732,1,1,0,-1.0846254004549278,0.32724421184670294
3824,2014-06-14,496752.0,-1.5491660092228374,-1.5063464572535077,0.17579997376961592,-0.4575518586870627,1.0,0.0,0.0,4,-0.5168444600714883,98144,1.425297237750637,1.4670402752037544,1,1,0,-1.5934773915745757,-0.5256357288396313
3825,2014-10-01,227000.0,-1.5491660092228374,-1.5063464572535077,-1.8004048572242155,-0.04887569548215719,1.0,0.0,0.0,3,-1.4825112838297712,98133,0.9478537445351347,1.003334278021235,0,0,0,0.0422064502242297,1.105387365143091
3826,2014-08-04,330000.0,-0.37865176564791464,-0.4223868376902506,-0.5953455558183739,0.35660950247096435,1.0,0.0,0.0,3,-0.5168444600714883,98056,-0.3369763398235357,-0.26660053546775303,0,0,1,-0.3013995653980861,-1.0094148369754727
3827,2015-01-23,480000.0,1.9623767215019305,-0.06106696450249818,0.9071018477800721,0.2613820287916972,1.0,0.0,0.0,4,-0.5168444600714883,98008,0.5453005025629009,0.6092035391050037,1,1,0,-1.1619880598351833,0.22383505728616693
3829,2014-11-12,281000.0,-0.37865176564791464,-1.5063464572535077,-0.8018400347342456,1.427318817376385,1.5,0.0,0.0,4,-2.448178107588054,98032,0.8967063839518088,0.953424856736014,0,0,0,0.9970466754059825,-1.8565038008096024
3831,2014-05-02,1400000.0,0.791862477927008,0.6615727818730066,1.2502021611882455,-0.7573118825025188,1.5,0.0,0.0,5,0.4488223636867945,98105,1.7294140561630644,1.7604864379830505,1,1,0,-0.8942009001565274,0.33122239931792474
3832,2014-12-12,485000.0,0.791862477927008,1.7455324014362639,1.1494234482093804,-0.08612969145388379,1.0,0.0,0.0,3,-0.5168444600714883,98155,0.5453005025629009,0.6092035391050037,1,1,0,0.33532587427834487,1.309067350074379
3833,2015-03-09,622000.0,-0.37865176564791464,0.3002529086852542,-0.44862670698140844,-1.7632108050150188,3.0,0.0,0.0,3,0.4488223636867945,98107,-1.1564585419994864,-1.0989813643545028,0,0,0,-0.7106835883909192,0.5621013026752784
3835,2014-06-27,561500.0,-0.37865176564791464,-0.4223868376902506,0.1491255518278716,-0.1331965848823143,1.0,0.0,0.0,4,-0.5168444600714883,98115,1.048107438001607,1.101026062444118,1,1,0,-0.37684322878073295,0.7718040002931108
3837,2014-06-24,348500.0,-0.37865176564791464,-0.783706710878003,-0.7664929168447,0.5476337759491284,1.0,0.0,0.0,4,-0.5168444600714883,98059,0.30955444315018177,0.3769048564097549,0,0,0,0.10213468663546667,-0.7541123397945695
3838,2015-03-26,370000.0,-0.37865176564791464,-0.783706710878003,-0.7664929168447,0.5476337759491284,1.0,0.0,0.0,4,-0.5168444600714883,98059,0.30955444315018177,0.3769048564097549,0,0,0,0.10213468663546667,-0.7541123397945695
3839,2015-04-14,752000.0,3.1328909650768533,2.4681721478117686,2.0498795910600403,-0.07577052113287491,2.0,0.0,0.0,4,0.4488223636867945,98103,-0.046718745905272696,0.023541738907640542,0,1,1,-0.45148474379582104,0.7437302439770164
3840,2014-10-31,230000.0,-0.37865176564791464,-0.4223868376902506,-0.8018400347342456,0.20545026891937368,1.0,0.0,0.0,3,-0.5168444600714883,98042,-0.3369763398235357,-0.26660053546775303,1,0,1,1.3597738100767984,-0.2808314836027558
3841,2015-03-18,715000.0,-0.37865176564791464,0.3002529086852542,0.1890619853154662,-0.46371834429541364,3.0,0.0,0.0,3,1.4144891874450773,98118,-1.7579360043088184,-1.7263034407778797,0,1,0,-0.5271843812528108,-1.0796665084420671
3842,2015-04-17,240415.0,-0.37865176564791464,-0.4223868376902506,-1.2192955517782662,0.48069856825432744,1.0,0.0,0.0,3,-0.5168444600714883,98198,0.24781318663842675,0.31587240651851123,0,0,1,1.2390527030364937,-1.4255780226724148
3843,2014-11-25,562000.0,0.791862477927008,-0.4223868376902506,0.28053248902454575,-0.7306010842775389,1.5,0.0,0.0,3,-0.5168444600714883,98105,1.4477509943404616,-0.7344804474352445,1,1,0,-0.89356059691023,0.46769211496146157
3844,2014-08-05,360000.0,-0.37865176564791464,-0.783706710878003,-1.1193847353746083,-0.7306010842775389,1.0,0.0,0.0,5,-1.4825112838297712,98126,1.5582657828435973,1.5955184332644572,0,1,0,-0.5445039758628857,-1.0065486066179339
3845,2014-10-29,659950.0,-0.37865176564791464,0.6615727818730066,-0.35430481900079064,-2.3686835998791236,2.0,0.0,1.0,3,1.4144891874450773,98119,-1.9361049996167963,-1.9157642663526062,1,0,0,-1.3380962085786146,0.21759999184954043
3846,2014-06-23,458500.0,-0.37865176564791464,-0.06106696450249818,0.054137974605799895,-2.0176879417271327,2.0,0.0,0.0,3,1.4144891874450773,98136,-1.7579360043088184,-1.7263034407778797,1,1,1,-0.6881420489390747,-0.8752436240341873
3847,2015-03-05,259950.0,-1.5491660092228374,-0.06106696450249818,-1.3225861083942385,-3.3033223025681244,2.0,0.0,0.0,3,1.4144891874450773,98106,-1.4613653248118197,-1.4148751203338525,1,0,0,-0.4166861931152511,-1.2592316960669592
3848,2015-04-28,978000.0,0.791862477927008,1.022892655060759,1.2202420876505378,0.1353846991293364,2.0,0.0,0.0,3,1.4144891874450773,98006,-1.9361049996167963,-1.9157642663526062,0,0,0,-1.0075725241737503,-0.6304507813718975
3849,2015-04-21,525000.0,-1.5491660092228374,-1.5063464572535077,-0.7664929168447,-0.18834086009972997,1.0,0.0,0.0,3,-0.5168444600714883,98115,0.8448417093195401,0.9027669546552459,1,0,1,-0.5218987233065339,0.6227899883157877
3850,2014-05-22,926300.0,-0.37865176564791464,-0.783706710878003,-0.2776834077771671,-0.512189212544244,2.0,0.0,0.0,3,0.4488223636867945,98119,1.7711855029568333,1.8006828099713075,0,0,1,-1.7157623829621276,0.1084992760807917
3851,2015-04-23,750000.0,-1.5491660092228374,-1.5063464572535077,-0.33884015411048257,-0.18834086009972997,1.0,0.0,0.0,3,-0.5168444600714883,98115,0.7388377114686399,0.7990745488424402,0,0,1,-0.8270596728432164,0.5052387605054658
3852,2014-12-04,660000.0,-1.5491660092228374,-1.5063464572535077,-1.5631622869762427,-0.15771660311610083,1.0,0.0,1.0,4,-1.4825112838297712,98033,0.9731673086537052,1.0280177859578827,0,0,1,-1.0692351898568981,0.5155504982200223
3853,2014-08-13,305000.0,0.791862477927008,-0.4223868376902506,-1.4734123291047594,0.02653765543189221,1.5,0.0,0.0,4,-1.4825112838297712,98155,0.8448417093195401,0.9027669546552459,0,0,0,0.2280768906009096,1.254683569896091
3854,2015-04-26,800000.0,-1.5491660092228374,0.6615727818730066,0.6887588108159944,-0.18336536075286766,1.0,0.0,0.0,3,0.4488223636867945,98053,-1.1564585419994864,-1.0989813643545028,0,1,0,0.4496534109547437,1.5294511719885535
3855,2015-04-27,600000.0,0.791862477927008,-0.4223868376902506,1.3774408059263779,0.3815747207493009,1.0,0.0,0.0,3,0.4488223636867945,98034,0.30955444315018177,0.3769048564097549,1,1,1,-0.04259236370485142,1.165842803378212
3856,2015-03-10,1140000.0,0.791862477927008,1.7455324014362639,1.2897943287074545,-0.6611172260849683,2.0,0.0,0.0,3,1.4144891874450773,98119,-1.395717795826644,-1.3465226381183732,1,1,0,-1.145353851105995,0.3269547324784476
3857,2014-10-06,639000.0,0.791862477927008,-0.06106696450249818,0.12224760972369626,-0.4575518586870627,1.0,0.0,0.0,4,-0.5168444600714883,98107,1.7083809265698597,1.7402366100637148,1,0,0,-0.7778880606302324,0.5354138281552141
3858,2015-03-16,453000.0,-0.37865176564791464,0.6615727818730066,-0.14399161232437893,-0.7914928440868708,2.0,0.0,0.0,3,0.4488223636867945,98052,-0.046718745905272696,0.023541738907640542,0,0,0,-0.6968977893982313,0.7171720885818316
3859,2014-11-17,800000.0,0.791862477927008,-0.4223868376902506,0.3947957367533362,0.34058951956299893,1.0,0.0,0.0,4,-0.5168444600714883,98004,0.62957339782021,0.6919698499005713,0,0,0,-1.84475715833964,-0.35783147899250967
3861,2014-07-10,499950.0,0.791862477927008,-0.4223868376902506,-0.4968109038710039,0.11489837185195644,1.0,0.0,0.0,4,-0.5168444600714883,98034,0.27883590232158945,0.34654931859311217,0,0,1,0.11942860279315873,1.2823365103027549
3862,2014-12-26,160134.0,-0.37865176564791464,-0.783706710878003,-1.0803101680194387,0.4716078695650318,1.0,0.0,0.0,3,-0.5168444600714883,98042,0.24781318663842675,0.31587240651851123,0,0,1,1.2340878038404426,-0.3371398346596566
3863,2014-12-15,191000.0,-0.37865176564791464,-1.5063464572535077,-1.4955954978251675,0.2062443589660056,1.0,0.0,0.0,3,-0.5168444600714883,98148,0.6846314185527321,0.7459683724897497,0,0,0,0.7512609038813967,-2.1623431701225995
3864,2015-01-15,221000.0,-0.37865176564791464,-1.5063464572535077,-0.9659482120464186,0.04109653783091215,1.0,0.0,0.0,3,-0.5168444600714883,98001,0.3399773430489046,0.4069482462247752,0,0,0,1.4625083116163533,-1.0368550452583682
3865,2014-10-28,352800.0,0.791862477927008,-0.06106696450249818,0.30624101387052605,-0.13735472708203167,1.0,0.0,0.0,3,-0.5168444600714883,98118,0.4879299605228804,0.552777456429822,1,0,0,-0.571145636817335,-1.1133550165036843
3866,2015-05-11,350000.0,-0.37865176564791464,0.6615727818730066,-0.30812289479739174,0.5105732867387504,2.0,0.0,0.0,3,-0.5168444600714883,98019,-0.4546819674716801,-0.3848912589703354,0,1,1,0.8651070376480247,1.9338598759639014
3867,2014-06-17,458000.0,0.791862477927008,-0.783706710878003,-0.44862670698140844,-1.1477615479650853,1.5,0.0,0.0,3,-0.5168444600714883,98105,1.5363908166118716,1.5744011677406713,1,0,0,-1.099877529306737,0.3610922816635501
3870,2014-08-01,717550.0,-0.37865176564791464,2.106852274624016,1.1697897280836167,-0.6083385050950035,3.0,0.0,0.0,3,2.3801560112033604,98052,-1.3326581047084383,-1.281046138083764,0,0,0,-0.060106009093560626,1.1747561269364435
3871,2014-08-07,450000.0,-0.37865176564791464,0.3002529086852542,0.1491255518278716,-0.10852902540152862,2.0,0.0,0.0,4,0.4488223636867945,98052,-0.046718745905272696,0.023541738907640542,0,1,1,-0.6912801224295697,0.7210733846808474
3872,2014-09-24,167500.0,-0.37865176564791464,-1.5063464572535077,-2.059181379052691,-1.1074349742608955,1.0,0.0,0.0,2,-2.448178107588054,98118,1.8535856026433728,1.8799007900508136,0,0,0,-0.7405371704751142,-0.9501984713030187
3874,2015-04-21,939000.0,0.791862477927008,0.3002529086852542,0.5055498049717149,0.41482371033678134,2.0,0.0,0.0,4,1.4144891874450773,98040,0.18481898571798205,0.2535152405356496,0,0,1,-0.8629570952683812,-0.8439824534541955
3875,2015-04-29,700000.0,-0.37865176564791464,-0.4223868376902506,-0.04350740212628796,1.0273506801619758,1.0,0.0,2.0,3,0.4488223636867945,98146,0.8186310431911096,0.8771473479970348,0,0,1,-0.12863963799380732,-1.2748460716938808
3877,2014-08-29,501000.0,-0.37865176564791464,-1.5063464572535077,-1.1391088573997397,-0.6412260095560004,1.0,0.0,0.0,4,0.4488223636867945,98105,1.2879601020392697,1.3340454818610352,0,0,0,-0.728023374259195,0.4853105437978037
3878,2015-02-04,580000.0,-0.37865176564791464,0.3002529086852542,-0.30812289479739174,0.263659428672936,1.0,0.0,0.0,3,0.4488223636867945,98052,-0.41483026595946637,-0.3447987073237288,1,0,0,-0.6571004944886205,0.7733474315316936
3880,2014-11-24,399000.0,0.791862477927008,0.6615727818730066,1.12894929307669,-0.5441163616921273,2.0,0.0,0.0,3,1.4144891874450773,98038,-1.2719095856858598,-1.2181312924474412,0,1,0,1.497026926332341,0.11648262169710263
3881,2015-04-15,240000.0,-0.37865176564791464,-0.4223868376902506,-0.10056692945193121,-0.4575518586870627,1.5,0.0,0.0,3,-1.4825112838297712,98146,0.5736234225202119,0.6370358170846476,1,1,0,-0.2444349666614537,-1.378964081484122
3883,2014-05-28,335000.0,0.791862477927008,-0.06106696450249818,-0.5621709709836835,-1.0890321603138355,1.0,0.0,0.0,5,-1.4825112838297712,98108,1.7083809265698597,1.7402366100637148,1,0,0,-0.9380437906034087,-0.9839889912775044
3884,2015-03-17,475000.0,-0.37865176564791464,1.3842125282485114,0.21543779697947577,-1.3681883456334583,2.0,0.0,0.0,3,-0.5168444600714883,98118,-1.047906132004505,-0.9874253931671004,1,1,0,-0.7118534220660143,-0.9250650998390777
3885,2014-08-26,660000.0,-0.37865176564791464,-0.06106696450249818,1.2102039251356294,-0.43107974158478946,1.5,0.0,0.0,4,-0.5168444600714883,98117,1.3572009769161024,1.401135228128281,1,1,0,-0.5534874245781928,0.6547201477006118
3886,2015-03-20,249950.0,0.791862477927008,-0.4223868376902506,-0.33884015411048257,0.5237070370766251,1.0,0.0,0.0,3,-0.5168444600714883,98030,0.24781318663842675,0.31587240651851123,0,0,1,1.1629471082612162,-1.2389202023616341
3888,2014-07-03,575000.0,-0.37865176564791464,-0.4223868376902506,-0.4806714171368491,-0.05999642563047345,1.0,0.0,0.0,3,-0.5168444600714883,98116,0.62957339782021,0.6919698499005713,1,0,1,-1.098694926554641,-0.48708674216628817
3890,2014-11-18,515000.0,0.791862477927008,0.6615727818730066,1.2202420876505378,0.04579236530533031,2.0,0.0,0.0,3,-0.5168444600714883,98065,-1.3326581047084383,-1.281046138083764,0,1,1,1.1174085617311027,1.2714743403243842
3891,2014-12-10,235000.0,-0.37865176564791464,-0.783706710878003,0.17579997376961592,0.6052841109900459,1.0,0.0,0.0,3,-0.5168444600714883,98168,0.5167380166610015,0.5811195718739133,0,1,1,0.30464797690214634,-2.1798954916386477
3892,2014-09-15,796000.0,-0.37865176564791464,-1.5063464572535077,0.17579997376961592,-1.0416054566950572,1.5,0.0,0.0,3,0.4488223636867945,98102,1.6660130073155865,1.699426457660872,0,1,1,-1.580210364206784,0.16292085994245684
3893,2015-04-23,450000.0,-1.5491660092228374,-0.783706710878003,-0.6120599305226962,-1.3703419577581366,1.0,0.0,0.0,3,-0.5168444600714883,98103,-0.2989204860957757,-0.2284359809514994,1,0,0,-0.4904165468945838,0.7209402538631875
3895,2014-05-08,270000.0,0.791862477927008,0.6615727818730066,-0.057684022097222606,-0.10669809413823114,2.0,0.0,0.0,3,-0.5168444600714883,98042,-0.7088045402567398,-0.6416322291249453,0,1,0,1.400326761297784,-0.5519729265742117
3897,2015-03-09,565000.0,-0.37865176564791464,-1.5063464572535077,-0.35430481900079064,-0.721380823190362,1.5,0.0,0.0,5,-0.5168444600714883,98126,1.3111710526546825,1.3565440511010867,0,0,0,-1.2563132874501144,-0.6016561574380893
3900,2014-05-15,335000.0,-0.37865176564791464,0.3002529086852542,0.3947957367533362,1.8738929792728343,2.0,0.0,0.0,3,-0.5168444600714883,98188,-0.5783044618869888,-0.5095484510932708,0,1,1,0.43991415643076814,-2.222776757455543
3901,2015-05-04,911000.0,0.791862477927008,1.7455324014362639,1.8114081419272179,1.058782345714123,2.0,0.0,0.0,3,2.3801560112033604,98075,-0.8474327593387394,-0.7825277680235441,0,0,1,0.06475535722766657,0.38511659297709144
3902,2014-11-12,425000.0,-1.5491660092228374,-1.5063464572535077,-1.3225861083942385,-0.08333236844844662,1.0,0.0,0.0,3,-0.5168444600714883,98116,0.7656332243356525,0.8253056185588916,1,0,0,-1.1215731300279255,-0.507990011127093
3903,2014-12-08,864000.0,0.791862477927008,0.6615727818730066,1.5100267385673853,2.4750956334777516,2.0,0.0,0.0,3,2.3801560112033604,98074,-0.9451727073391241,-0.8822491431605064,0,1,0,0.12289336781023213,0.8687397328401572
3904,2015-03-05,425000.0,-1.5491660092228374,-1.5063464572535077,-0.9287370459914136,-0.21461954461307853,1.0,0.0,0.0,3,-0.5168444600714883,98199,1.048107438001607,1.101026062444118,0,0,0,-1.0288757839494589,0.3196818588105654
3905,2014-08-14,374950.0,0.791862477927008,-0.783706710878003,0.16248797712993202,0.9353745860678846,1.5,0.0,0.0,4,-0.5168444600714883,98059,0.39996843236960516,0.4661333787789006,0,1,0,0.6594706517043725,-0.3317538225520053
3906,2014-12-03,247000.0,-0.37865176564791464,0.3002529086852542,-0.30812289479739174,0.10289330735322426,1.0,0.0,0.0,4,0.4488223636867945,98032,0.24781318663842675,0.31587240651851123,1,0,0,1.2146119843431593,-1.4875463536546543
3907,2014-12-12,475000.0,-0.37865176564791464,-1.5063464572535077,-0.3698411972567194,0.019379071148938373,1.0,0.0,0.0,3,0.4488223636867945,98118,0.6846314185527321,0.7459683724897497,0,0,0,-0.6928626656680155,-0.9322232515679892
3908,2014-08-01,275000.0,-0.37865176564791464,0.6615727818730066,1.3484419471876823,-0.24416511566092353,2.0,0.0,0.0,3,-0.5168444600714883,98092,-1.1564585419994864,-1.0989813643545028,0,1,1,1.5068129886100243,-0.5886784139032886
3910,2015-03-18,285000.0,0.791862477927008,-0.4223868376902506,0.026518067082514755,1.470072631959504,1.0,0.0,0.0,3,-0.5168444600714883,98042,0.5167380166610015,0.5811195718739133,1,0,1,1.198829879667378,-0.892696751356654
3913,2014-08-14,1100000.0,-0.37865176564791464,1.3842125282485114,1.959137939888354,1.1286558451300113,1.0,0.0,0.0,3,2.3801560112033604,98117,-0.995868531368041,-0.934103162876266,1,1,1,-0.2954714458924281,0.8286426576100747
3914,2014-07-30,375000.0,0.791862477927008,-0.4223868376902506,0.4444379521361056,0.3515279638408756,1.0,0.0,0.0,4,-0.5168444600714883,98028,0.5167380166610015,0.5811195718739133,1,0,0,0.23152206637640232,1.2421090524084348
3915,2014-09-11,396000.0,1.9623767215019305,1.022892655060759,1.1697897280836167,0.7197896713066042,1.0,0.0,0.0,3,-0.5168444600714883,98028,0.4879299605228804,0.552777456429822,1,1,1,0.4705531228358286,1.4773205943313341
3916,2014-07-16,320000.0,0.791862477927008,1.022892655060759,0.928795498557681,0.3304182153214848,1.0,0.0,0.0,4,0.4488223636867945,98058,-0.41483026595946637,-0.3447987073237288,1,1,0,0.4493802567787909,-0.9922135979566944
3917,2014-11-17,249950.0,-0.37865176564791464,-0.783706710878003,-1.2808471477931889,0.11455694806592709,1.0,0.0,0.0,5,-0.5168444600714883,98058,0.30955444315018177,0.3769048564097549,0,0,1,0.47763130191448,-1.2475998558693906
3918,2015-04-23,675000.0,0.791862477927008,2.106852274624016,1.4157772790777805,3.3266153720205156,2.0,0.0,0.0,3,1.4144891874450773,98092,-0.9451727073391241,-0.8822491431605064,0,1,1,1.7547091913090396,0.13623408473560938
3919,2015-04-28,819000.0,-0.37865176564791464,-1.5063464572535077,-0.8737303164978432,-0.8997858500700723,2.0,0.0,0.0,3,-0.5168444600714883,98119,1.9144245506643165,1.9383271827286896,0,0,0,-1.633663112251286,0.11361281280148983
3921,2014-12-01,225000.0,0.791862477927008,0.6615727818730066,-0.2176146853123174,-0.20777885827214293,2.0,0.0,0.0,3,0.4488223636867945,98030,-0.7088045402567398,-0.6416322291249453,0,0,0,1.3405442385470459,-0.8939009793016386
3923,2015-04-14,685000.0,0.791862477927008,0.6615727818730066,1.0980328380449527,-0.21461954461307853,2.0,0.0,0.0,3,0.4488223636867945,98136,-0.6644703341040726,-0.5967017014134023,1,1,0,-0.8706359463043568,-0.7716961874661014
3924,2014-06-20,812000.0,-0.37865176564791464,1.7455324014362639,1.5563282177646216,0.21935365560745054,2.0,0.0,0.0,3,1.4144891874450773,98074,-1.047906132004505,-0.9874253931671004,0,0,0,-0.3099917781046515,0.6994807217782559
3925,2014-12-02,705000.0,-1.5491660092228374,0.6615727818730066,0.5775571445965054,-0.1290519798892723,1.0,0.0,0.0,3,0.4488223636867945,98053,-1.395717795826644,-1.3465226381183732,0,0,0,0.5559662054524181,1.6354619154911936
3926,2015-04-29,360000.0,0.791862477927008,1.3842125282485114,0.7888724179573146,-0.035350576303033364,2.0,0.0,0.0,3,0.4488223636867945,98030,-1.2719095856858598,-1.2181312924474412,0,1,1,1.3054670207955497,-0.9850580029212549
3927,2015-01-12,344000.0,-2.7196802527977604,-0.783706710878003,-2.059181379052691,-3.039225798061904,3.0,0.0,0.0,3,0.4488223636867945,98107,-1.3326581047084383,-1.281046138083764,0,0,0,-0.7182411753986939,0.5519885284252968
3928,2014-10-22,825000.0,0.791862477927008,-0.783706710878003,0.25463737037021406,-0.029597922193873794,2.0,0.0,0.0,3,1.4144891874450773,98112,1.8535856026433728,1.8799007900508136,0,0,0,-1.5745220765832553,-0.12388417802965436
3929,2014-10-03,620000.0,-0.37865176564791464,-0.4223868376902506,0.7060151893572723,2.053841943168264,1.0,0.0,0.0,3,0.4488223636867945,98072,-0.15196145801086583,-0.08141243561426188,0,1,1,0.4814300119689409,1.6271161536878844
3930,2014-07-31,477590.0,-0.37865176564791464,1.7455324014362639,0.5297101815817707,0.11506904915331842,2.0,0.0,0.0,3,0.4488223636867945,98146,-0.995868531368041,-0.934103162876266,1,1,1,-0.13356669067758728,-1.346038238342757
3931,2014-05-20,490000.0,-0.37865176564791464,-1.5063464572535077,0.08154102802768058,0.19588194916823506,1.0,0.0,0.0,4,-0.5168444600714883,98117,0.8708655463080449,0.9281914264047285,1,1,1,-0.3638174749930202,0.8035758072007124
3932,2014-06-28,470000.0,-0.37865176564791464,-0.783706710878003,-0.5293286510978031,-0.4575518586870627,1.5,0.0,0.0,4,-0.5168444600714883,98117,1.3342506295040883,1.3789065421532567,1,0,0,-0.6334563079486105,0.6190476360082043
3933,2014-07-24,500000.0,-0.37865176564791464,0.3002529086852542,-0.7664929168447,-2.3800812033676064,2.0,0.0,0.0,3,0.4488223636867945,98112,-1.3326581047084383,-1.281046138083764,1,0,1,-1.8680481339064774,-0.11617888917019939
3934,2014-06-30,370000.0,-0.37865176564791464,-1.5063464572535077,-0.8375823321291124,0.05208629430068809,1.0,0.0,0.0,3,-0.5168444600714883,98155,-0.2244307120692002,-0.15384395409559481,0,1,0,0.19534233533650605,1.1945773088173852
3935,2014-06-24,725000.0,0.791862477927008,0.6615727818730066,0.9718140201952904,1.2327374935060094,2.0,0.0,0.0,3,0.4488223636867945,98005,-0.37560432657782805,-0.3053786581897765,0,1,0,-1.703330539708037,0.06775674651112316
3936,2014-05-28,840000.0,0.791862477927008,1.022892655060759,1.3677982205146066,-1.2420741327992977,2.0,0.0,0.0,3,1.4144891874450773,98102,1.7919264674872801,1.8206321411401993,1,1,1,-2.3045697154364206,-0.05109838955060357
3937,2014-06-04,390000.0,-0.37865176564791464,-1.5063464572535077,-0.9847203204678282,0.592986597642142,1.0,0.0,0.0,4,-0.5168444600714883,98166,0.7118386344310368,0.7726304341697179,0,0,0,0.540315991210421,-2.0193919296677465
3938,2014-08-28,507000.0,-0.37865176564791464,0.3002529086852542,0.4690061629693217,0.6473926814424168,1.0,0.0,0.0,4,-0.5168444600714883,98155,0.5453005025629009,0.6092035391050037,1,1,0,0.4557255324775626,1.417351743876928
